"","g__Bacteroides","g__Alistipes","g__Faecalibacterium","g__Prevotella","o__Bacteroidales","g__Parabacteroides","g__Bifidobacterium","o__Clostridiales","f__Lachnospiraceae","g__Roseburia","g__Sutterella","g__Paraprevotella","g__Blautia","g__Barnesiella","g__Ruminiclostridium","g__Ruminococcus","f__Rikenellaceae","g__Odoribacter","g__Fusicatenibacter","o__Burkholderiales","g__Clostridium","g__Bilophila","g__Akkermansia","g__Oscillibacter","g__Gemmiger","f__Ruminococcaceae","p__Firmicutes","g__Eubacterium","g__Dorea","g__Coprococcus","g__Escherichia","g__Lachnoclostridium","g__Collinsella","g__Flavonifractor","g__Intestinimonas","f__Bacteroidaceae","g__Dakarella","g__Butyricimonas","k__Bacteria","g__Lactobacillus","g__Dialister","g__Parasutterella","g__Prevotellamassilia","g__Subdoligranulum","g__Pseudoflavonifractor","g__Anaerotruncus","f__Enterobacteriaceae","g__Mediterranea","g__Streptococcus","g__Phascolarctobacterium","g__Adlercreutzia","g__Eggerthella","g__Tyzzerella","g__Hungatella","g__Ruthenibacterium","g__Angelakisella","g__Enterococcus","g__Holdemania","g__Haemophilus","g__Cellulomonas","g__Butyrivibrio","g__Butyricicoccus","g__Provencibacterium","g__Anaeromassilibacillus","g__Negativibacillus","g__Clostridioides","g__Tannerella","f__Prevotellaceae","g__Acidaminococcus","p__Bacteroidetes","g__Desulfovibrio","g__Eisenbergiella","g__Campylobacter","g__Gordonibacter","g__Neglecta","f__Erysipelotrichaceae","g__Emergencia","g__Anaerostipes","g__Faecalitalea","g__Phocea","f__Comamonadaceae"
"MCT.f.0453",0.364152972811473,0.15456827009262,0.110513893038542,0.000134448760083657,0.0400657305049298,0.0280400358530027,2.39020017926501e-05,0.0306005377950403,0.0175052285628921,0.0548610696145802,3.88407529130565e-05,2.68897520167314e-05,0.00597848819838661,0.00973409023005677,0.0185569166417687,0.0152853301463998,7.76815058261129e-05,0.0124947714371079,0.00014042426053182,0.00790558709291903,0.00609799820734987,0.0136868837765163,0.0277711383328354,0.0117179563788467,0.000244995518374664,0.0146041230953092,0.0032058559904392,0.00256050194203765,0.000743949805796235,8.66447564983567e-05,0.00604123095309232,0.00603226770242008,0.00154466686585002,0.00468180460113534,0.0072572452942934,0.000349566776217508,0,0,0.000782790558709292,4.78040035853003e-05,0,0.00136241410218106,0.000454138034060353,0.00113534508515088,0.00219002091425157,0.00160740962055572,0.00141320585599044,4.18285031371377e-05,0.000642366298177472,3.28652524648939e-05,0.000286824021511802,0.00025993426949507,0.000319689273976696,0.000543770540782791,0.00173289512996713,0.000221093516582014,0.000271885270391395,0.0018822826411712,8.9632506722438e-06,2.98775022408127e-06,3.28652524648939e-05,2.39020017926501e-05,1.19510008963251e-05,0.00104272482820436,0.00177173588288019,0.000507917538093815,5.67672542575441e-05,2.98775022408127e-06,2.39020017926501e-05,5.97550044816253e-05,8.9632506722438e-06,9.85957573946818e-05,3.28652524648939e-05,8.66447564983567e-05,6.57305049297879e-05,0.000200179265013445,0.00258141619360621,6.57305049297879e-05,5.97550044816253e-05,0.000672243800418285,2.09142515685689e-05
"MCT.f.0454",0.461156181981461,0.1581530921323,0.104324266731609,0.000205482579643526,0.0444146790666525,0.0325423522428043,1.52209318254464e-05,0.0228542291359077,0.00888902418606067,0.0307767241510525,2.28313977381695e-05,7.61046591272318e-05,0.00375195969497253,0.010418727834518,0.0125039954946042,0.0055480296503752,0.000121767454603571,0.0107155360051142,9.89360568654013e-05,0.00490114004779373,0.00573829129819328,0.0135846816542109,0.0101904138571363,0.0171996529627544,9.89360568654013e-05,0.00284631425135847,0.00178845948948995,0.00110351755734486,0.000327250034247097,2.28313977381695e-05,0.00105785476186852,0.00218420371695155,0.000456627954763391,0.00592855294601135,0.0109210185847578,0.000555564011628792,0,7.61046591272318e-06,0.00047945935250156,2.28313977381695e-05,7.61046591272318e-06,0.00098175010274129,0.000357691897897989,0.00031202910242165,0.00270932586492945,0.00152209318254464,0.000190261647818079,4.56627954763391e-05,0.000175040715992633,1.52209318254464e-05,0.000152209318254464,0.000114156988690848,0.000281587238770758,0.000220703511468972,0.000555564011628792,0.00016743025007991,0.000296808170596204,0.000426186091112498,0,0,2.28313977381695e-05,2.28313977381695e-05,0,0.000761046591272318,0.0022983607056424,0.000365302363810712,0.000129377920516294,0,0,3.04418636508927e-05,0,0.000152209318254464,1.52209318254464e-05,2.28313977381695e-05,3.04418636508927e-05,9.89360568654013e-05,0.000494680284327007,5.32732613890622e-05,4.56627954763391e-05,0.000913255909526781,7.61046591272318e-06
"MCT.f.0455",0.380368710760513,0.221908791725435,0.115493590623713,0.000128978036288595,0.0434739193928879,0.0204783836971762,5.40875636048945e-05,0.0376283019417435,0.0137548834829063,0.0381150900141876,2.08029090788056e-05,3.744523634185e-05,0.00407737017944589,0.0113500671933963,0.00597459548743296,0.00429788101568123,9.15327999467446e-05,0.00717700363218792,8.32116363152223e-05,0.00381525352505294,0.00647802588714006,0.00397335563405187,0.00517576377880683,0.0296732695100083,0.000191386763525011,0.00225919592595829,0.00251299141671971,0.000986057890335384,0.000690656581416345,3.744523634185e-05,0.00089452509038864,0.00292488901648006,0.00149364887185824,0.00959014108532937,0.00868313424949345,0.000449342836102201,0,4.16058181576112e-06,0.000711459490495151,2.08029090788056e-05,0,0.000690656581416345,0.000470145745181006,0.000158102108998922,0.00177240785351424,0.00144372189006911,0.0002246714180511,4.57663999733723e-05,0.000561678545127751,4.16058181576112e-06,0.00033700712707665,0.000341167708892412,0.0003744523634185,0.000274598399840234,0.0002995618907348,0.00026211665439295,0.000216350254419578,0.000257956072577189,0,8.32116363152223e-06,2.08029090788056e-05,5.40875636048945e-05,2.08029090788056e-05,0.00103598487212452,0.00407737017944589,0.00041189759976035,8.32116363152223e-05,4.16058181576112e-06,0,9.98539635782668e-05,4.16058181576112e-06,0.0001497809453674,5.82481454206556e-05,5.82481454206556e-05,9.98539635782668e-05,9.98539635782668e-05,0.00033700712707665,0.000133138618104356,2.08029090788056e-05,0.000407737017944589,0
"MCT.f.0456",0.438337381766045,0.168604578324993,0.0783368249615457,0.000108576877301169,0.0502070616730583,0.0356313119010002,1.94881574643123e-05,0.0268630330533071,0.00958956548368911,0.00955337319125539,1.39201124745088e-05,5.28964274031334e-05,0.00133633079755284,0.00794281617795472,0.0148847762689923,0.00664685370657795,5.70724611454861e-05,0.00821565038245509,9.88327985690124e-05,0.00291904758590449,0.00520890608796119,0.0113003473068062,0.0420443077180064,0.0259818899336707,0.000103008832311365,0.00645754017692463,0.00169129366565282,0.000670949421271324,0.000302066440696841,2.64482137015667e-05,0.0027770624386645,0.00438483542947027,0.000625013050105445,0.00615547373622779,0.0123582758548689,0.000264482137015667,0,4.17603374235264e-06,0.000612484948878387,6.9600562372544e-06,0,0.000494163992845062,0.000370274991821934,0.00056933260020741,0.00199336010634966,0.00202955239878338,0.000668165398776422,4.5936371165879e-05,0.000247778002046257,9.74407873215616e-06,0.000153121237219597,0.000175393417178811,0.000279794260737627,0.000588820757671722,0.000826854680985822,0.000251954035788609,0.000144769169734891,0.000661205342539168,0,1.39201124745088e-06,0,3.75843036811737e-05,1.53121237219597e-05,0.000974407873215616,0.00451290046423575,0.000217153754602337,5.42884386505843e-05,5.56804498980352e-06,2.78402249490176e-06,7.93446411047001e-05,2.08801687117632e-05,0.000175393417178811,5.28964274031334e-05,1.67041349694106e-05,7.51686073623475e-05,9.1872742331758e-05,0.00292600764214175,3.06242474439193e-05,9.46567648266598e-05,0.000701573668715243,8.35206748470528e-06
"MCT.f.0457",0.564419588479522,0.0907296564550562,0.0526725255726841,0.000119186389176304,0.0570418200154549,0.0668635643279066,1.70266270251863e-05,0.0172505926575945,0.00821731215046299,0.00831685243153331,1.44071459443884e-05,7.3345470262341e-05,0.000711189113436628,0.00717868790192663,0.00900577595578316,0.0113646186690417,2.88142918887768e-05,0.0101033385286375,7.98941729643358e-05,0.00334769682125971,0.00306217338345274,0.00633128577228851,0.034313892417912,0.0147660148524577,7.85844324239368e-05,0.00456182630220953,0.00138701523228248,0.00129402365391416,0.000328744875640136,2.75045513483779e-05,0.000533064399942371,0.00341056436719886,0.000305169545912955,0.00338960851855247,0.00474388023732499,0.000296001362130162,0,6.54870270199474e-06,0.000635224162093489,3.92922162119684e-06,1.30974054039895e-06,0.000673206637765059,0.000328744875640136,0.000442692302654844,0.000954800853950832,0.00155859124307475,0.000121805870257102,5.50091026967558e-05,8.77526162067295e-05,2.61948108079789e-06,5.89383243179526e-05,2.88142918887768e-05,0.000138832497282288,0.000754410551269793,0.000567117653992744,0.00014931042160548,0.000116566908095506,0.000318266951316944,0,1.30974054039895e-06,3.92922162119684e-06,2.3575329727181e-05,9.16818378279263e-06,0.000789773545860565,0.00202616861599717,0.000213487708085028,2.61948108079789e-05,5.23896216159579e-06,3.92922162119684e-06,7.20357297219421e-05,9.16818378279263e-06,0.000129664313499496,1.17876648635905e-05,1.17876648635905e-05,8.90623567471284e-05,7.465521080274e-05,0.00268103888619664,3.79824756715695e-05,9.56110594491231e-05,0.000292072140508965,2.61948108079789e-06
"MCT.f.0458",0.377258349161719,0.0883223905598014,0.11608998997951,0.000218730837683023,0.0462643764114682,0.0529852085607885,2.43034264092248e-05,0.028773387374183,0.0118039872575266,0.0667072970103047,4.67373584792785e-05,9.72137056368993e-05,0.00418766731974336,0.0101644407220735,0.0602612805288426,0.0200989336404289,4.67373584792785e-05,0.0128490345931233,0.000117778143367782,0.00667783377951932,0.00496163797616021,0.0141763755739348,0.0175601603278345,0.0117086430462289,0.000185079939577943,0.00642732153807038,0.00378759553116073,0.00170871782600242,0.00067114846776244,6.16933131926477e-05,0.00169376187128905,0.00530188594588936,0.000596368694195594,0.0044307015838356,0.00523271465534002,0.00032716150935495,0,5.60848301751342e-06,0.000678626445119124,3.73898867834228e-05,0,0.0011852594110345,0.000259859713144789,0.000788926611130222,0.00120769334310456,0.0014058597430567,0.000444939652722732,5.23458414967919e-05,0.000110300166011097,2.05644377308826e-05,0.000166384996186232,0.000209383365987168,0.000284163139554013,0.000465504090453614,0.000802013071504419,0.000153298535812034,0.000342117464068319,0.000824447003574473,1.49559547133691e-05,9.34747169585571e-06,4.11288754617651e-05,2.6172920748396e-05,1.86949433917114e-05,0.00201718439196566,0.00135725289023825,0.000626280603622332,6.54323018709899e-05,1.49559547133691e-05,1.49559547133691e-05,9.16052226193859e-05,3.17814037659094e-05,0.000136473086759493,5.60848301751342e-06,2.99119094267383e-05,0.000734711275294258,0.000134603592420322,0.00142268519210924,9.16052226193859e-05,0.00115721699594694,0.000665539984744926,2.05644377308826e-05
"MCT.f.0459",0.394417031408332,0.139210457318729,0.0497544637057438,0.000160620182870802,0.0462397161746886,0.0406676130659795,2.59826766408651e-05,0.0220947233907865,0.0109434309888298,0.0663054287259749,0.000139361629255549,5.90515378201479e-05,0.0069468229091622,0.0119449450702595,0.0541360878119988,0.00768142403964484,7.32239068969834e-05,0.0153864686944177,0.000120465137153102,0.0207908654357177,0.00293131833739214,0.0280943596333136,0.0236465978047,0.004709950656535,0.000122827198665908,0.0140849728008617,0.0035549025767729,0.00217782071480706,0.000859790390661354,8.5034214461013e-05,0.0004393434413819,0.00290533566075128,0.00119284106396699,0.00304942141303244,0.00292423215285372,0.000796014729815594,0,1.18103075640296e-05,0.000793652668302788,8.26721529482071e-05,2.36206151280592e-06,0.00373914337477177,0.000373205719023335,0.00148337463004212,0.00119047900245418,0.00100151408142971,0.00010393070656346,3.07067996664769e-05,0.000101568645050654,2.8344738153671e-05,0.000793652668302788,0.000675549592662492,0.000276361196998292,0.000635394546944791,0.00186602859511667,0.000141723690768355,0.000299981812126351,0.00164871893593853,0,9.44824605122367e-06,4.48791687433124e-05,2.36206151280592e-05,1.65344305896414e-05,0.000892859251840636,0.000607049808791121,0.000540912086432555,0.000106292768076266,2.36206151280592e-06,1.18103075640296e-05,8.5034214461013e-05,3.54309226920887e-05,8.03100914354012e-05,3.07067996664769e-05,0.000151171936819579,0.000807825037379623,0.00011574101412749,0.000767669991661923,0.000212585536152532,0.000909393682430278,0.00055508445550939,4.01550457177006e-05
"MCT.f.0460",0.440335883931233,0.256345026334095,0.0185829275563947,0.00238497465964424,0.0408327536519924,0.0338666401669482,0.0258074132962337,0.0178574977640863,0.0531749975156514,0.00362714896154228,1.98747888303687e-05,0.000158998310642949,0.00572393918314618,0.000258372254794793,0.00162973268409023,0.00370664811686376,0.000158998310642949,0.00625062108715095,0.0102355162476399,0.00681705256881646,0.00217628937692537,0.0130875484447978,0.00403458213256484,0.00208685282718871,0.000288184438040346,0.00944052469442512,0.00493888502434662,0.00345821325648415,0.00171916923382689,0.00100367683593362,0.000278247043625162,0.00163967007850542,0.00123223690748286,0.000566431481665507,0.00440226572592666,0.00029812183245553,9.93739441518434e-06,0.00119248732982212,0.00117261254099175,3.97495776607374e-05,0,0.00168935705058134,0.000317996621285899,0.000884428102951406,0.000467057537513664,0.000486932326344033,0.000278247043625162,2.9812183245553e-05,0.00022856007154924,2.9812183245553e-05,0.00163967007850542,0.00112292556891583,0.000516744509589586,0.00110305078008546,0.00102355162476399,0.00022856007154924,0.000337871410116268,0.000198747888303687,8.9436549736659e-05,0,1.98747888303687e-05,0.000119248732982212,0,0.000397495776607374,0.000168935705058134,0.000606181059326245,7.94991553214747e-05,5.9624366491106e-05,0,0.000129186127397396,0,0.000804928947629931,0.00189804233330021,0.00052668190400477,0.00302096790221604,6.95617609062904e-05,0.000198747888303687,1.98747888303687e-05,0.000337871410116268,9.93739441518434e-06,1.98747888303687e-05
"MCT.f.0461",0.224107142857143,0.518411330049261,0.021243842364532,0.00283251231527094,0.0407327586206897,0.0341440886699507,0.0224753694581281,0.0141625615763547,0.0206896551724138,0.00800492610837438,6.1576354679803e-05,0.000246305418719212,0.00461822660098522,0.000307881773399015,0.00295566502463054,0.00378694581280788,0.000246305418719212,0.00661945812807882,0.00914408866995074,0.00221674876847291,0.00227832512315271,0.00458743842364532,0.00120073891625616,0.00443349753694581,0.000307881773399015,0.015948275862069,0.00357142857142857,0.00184729064039409,0.00116995073891626,0.000708128078817734,0.000338669950738916,0.0021551724137931,0.00261699507389163,0.000677339901477832,0.00301724137931034,0.000400246305418719,0,0.00172413793103448,0.000369458128078818,0,3.07881773399015e-05,0.000277093596059113,0.00021551724137931,0.00138546798029557,0.000431034482758621,0.000400246305418719,0,3.07881773399015e-05,3.07881773399015e-05,6.1576354679803e-05,0.00141625615763547,0.00166256157635468,0.000277093596059113,0.00193965517241379,0.00141625615763547,0.000492610837438424,0.000184729064039409,0.000153940886699507,0,0,0,0.000153940886699507,0,0.000277093596059113,6.1576354679803e-05,0.000369458128078818,0.000123152709359606,0.000123152709359606,0,0.00021551724137931,0,0.00126231527093596,0.000153940886699507,0.00126231527093596,0.000523399014778325,0.000123152709359606,0.000307881773399015,0,0.000277093596059113,0,0
"MCT.f.0462",0.402231384337535,0.249385121728075,0.0239654004728919,0.0025426850278626,0.0475981131851289,0.0621532027137816,0.014067939593408,0.0231693261884676,0.0538835355203593,0.0125827263761986,0,0.00024951582049119,0.0072834856171952,0.000320806054917244,0.00286349108277984,0.00516854199588893,0.000118817057376757,0.00602402480900158,0.0127371885507884,0.00200800826966719,0.00237634114753514,0.00544182122785547,0.00255456673360028,0.00387343607048228,0.000427741406556325,0.0123569739671827,0.00715278685408077,0.00465762864916887,0.00167532050901227,0.00118817057376757,5.94085286883785e-05,0.00387343607048228,0.00123569739671827,0.000677257227047515,0.00262585696802633,0.000356451172130271,0,0.00206741679835557,0.00085548281311265,2.37634114753514e-05,0,0.000487149935244704,0.000463386523769352,0.0012713425139313,0.000772310872948921,0.00093865475327638,1.18817057376757e-05,0,2.37634114753514e-05,2.37634114753514e-05,0.0012238156909806,0.000546558463933082,0.000629730404096812,0.00318429713769709,0.00139015957130806,0.000451504818031677,0.000273279231966541,0.000273279231966541,1.18817057376757e-05,0,7.12902344260542e-05,8.31719401637299e-05,0,0.000320806054917244,0.000178225586065136,0.000748547461473569,0.000106935351639081,9.50536459014056e-05,0,0.000225752409015838,0,0.00177037415491368,0.00041585970081865,0.000475268229507028,0.000451504818031677,0.00016634388032746,0.000368332877867947,2.37634114753514e-05,0.000546558463933082,0.000118817057376757,2.37634114753514e-05
"MCT.f.0463",0.0306822647441129,0.00650927521336517,0.0332970587346211,0.00859002650060962,0.00354181151315458,0.00349143012605423,0.652433924810818,0.0163588363914835,0.0210694960853662,0.0112098586298278,5.03813871003496e-06,0.000141067883880979,0.0430105901675685,0.000216639964531503,0.00117892445814818,0.0101871164716907,5.03813871003496e-06,0.000171296716141189,0.00650423707465514,0.00463004947452213,0.00106304726781738,0.018590731840029,0.00210594198079462,0.000347631570992413,0.000166258577431154,0.00449401972935119,0.00557218141329867,0.014262970688109,0.0217949880596113,0.00249387866146731,0.00064991989359451,0.0018590731840029,0.0229739125177594,0.000201525548401399,0.00108823796136755,0.000136029745170944,0.000241830658081678,3.52669709702448e-05,0.00071037755811493,5.54195258103846e-05,1.00762774200699e-05,0.00107312354523745,8.56483580705944e-05,0.000468546900033252,0.000216639964531503,0.000141067883880979,0.000448394345193112,1.00762774200699e-05,8.06102193605594e-05,0.000110839051620769,0.00962284493616678,0.015270598430116,0.000559233396813881,0.00173311971625203,0.000488699454873392,6.54958032304545e-05,0.000226716241951573,7.55720806505245e-05,0.000206563687111434,2.01525548401399e-05,2.51906935501748e-05,4.53432483903147e-05,0,6.04576645204196e-05,2.01525548401399e-05,0.00162731880334129,0,5.03813871003496e-06,0.000125953467750874,1.00762774200699e-05,0,0.000644881754884475,0.000624729200044336,0.0126255756073476,0.000413127374222867,8.56483580705944e-05,9.57246354906643e-05,5.54195258103846e-05,0.000498775732293461,3.52669709702448e-05,1.00762774200699e-05
"MCT.f.0464",0.397924701499312,0.235246450103059,0.0796158747558027,0.0040685534443163,0.0455022309795126,0.0345911103788462,0.0228192049172335,0.0218810839164366,0.0490966802621359,0.00856245565781112,1.84934247468923e-05,0.00013954129581746,0.00517143404740369,0.000316069441128704,0.0071989858878357,0.003370846965229,0.000248820623867278,0.0101007723526662,0.00860112372773644,0.00848007585666587,0.00331704791141986,0.0052706260528643,0.00107429985575129,0.00296735406166044,0.000450567075651557,0.0059447954459101,0.00672151928527957,0.00306150240582644,0.00137523831299617,0.00138532563558538,0.00372054081498842,0.00196030302317058,0.000855741199651651,0.000664082070456586,0.00205445136733658,0.000327837984149454,0,0.00138364441515385,0.000825479231884009,4.53929516514628e-05,0,0.00196030302317058,0.000353056290622489,0.000670806952182729,0.000689300376929621,0.00109951816222432,0.000506047349892234,1.34497634522853e-05,4.03492903568559e-05,2.01746451784279e-05,0.000203427672215815,0.000490916366008413,0.000490916366008413,0.00119198528595878,0.000622051559668194,0.000470741720829985,0.000373230935800917,0.000297576016381812,4.53929516514628e-05,3.36244086307132e-06,3.19431881991775e-05,0.000147947397975138,1.0087322589214e-05,0.000423667548746986,0.000337925306738668,0.00075150553289644,6.55675968298908e-05,3.53056290622489e-05,8.4061021576783e-06,0.000196702790489672,0,0.000564890064995982,0.000280763812066455,0.000230327199120385,0.000186615467900458,0.000164759602290495,0.000232008419551921,1.68122043153566e-05,0.000314388220697168,8.910468287139e-05,8.4061021576783e-06
"MCT.f.0467",0.266009719741063,0.215820511342899,0.158727597533568,0.0044526402735358,0.0350102768013216,0.0294166234464742,0.0312914193511208,0.0279990011333295,0.100382258591214,0.00963137978063351,2.3050769319426e-05,7.29941028448491e-05,0.00771432413223458,0.000303501796039109,0.00541693079006512,0.0072878848998252,0.000288134616492825,0.00907816131696729,0.00978120978120978,0.0165081926275956,0.00466778078718377,0.00726867592539234,0.00242033077853973,0.0045717359150195,0.00057242743809908,0.00587794617645364,0.00783726156860485,0.00305422693482395,0.00167886436543153,0.00381490232236501,0.000303501796039109,0.00207072744386177,0.00156745231372097,0.000714573848902207,0.00181332718646151,0.000242033077853973,0,0.000822144105726195,0.000979657696075607,4.99433335254231e-05,0,0.00378032616838587,0.000238191282967402,0.0006492633358305,0.000676155900036497,0.000507116925027373,7.68358977314201e-05,2.3050769319426e-05,2.6892564205997e-05,3.0734359092568e-05,0.00026892564205997,0.00034191974490482,0.000691523079582781,0.000291976411379396,0.000599320002305077,0.000591636412531935,0.000361128719337675,0.000338077950018249,9.98866670508462e-05,3.84179488657101e-06,3.0734359092568e-05,0.000126779231256843,1.9208974432855e-05,0.000491749745481089,0.000295818206265967,0.00112180410687873,5.37851284119941e-05,3.84179488657101e-05,1.5367179546284e-05,0.000199773334101692,0,0.000234349488080831,0.000576269232985651,0.00034191974490482,0.000184406154555408,0.000284292821606254,0.000238191282967402,4.22597437522811e-05,0.000391863078430243,0.000161355385235982,1.1525384659713e-05
"MCT.f.0468",0.322614502438578,0.246428794962037,0.209703278238639,0.00519973231007737,0.0373273375926202,0.0222962595629336,0.0123349205355724,0.0149107138558422,0.0542938715377245,0.00570044727327001,1.92582678151014e-05,0.000154066142520811,0.00380350789348252,0.000178138977289688,0.00509862640404809,0.00534416931869063,0.000115549606890608,0.00632152641030702,0.00411645474547792,0.00548860632730389,0.0028117071010048,0.00362536891619283,0.00113142323413721,0.00280207796709725,0.000616264570083244,0.00298503151134071,0.00526713624743023,0.0017188004024978,0.00101105906029282,0.00139622441659485,0.000476642128423759,0.00125660197493536,0.000755887011742729,0.000548860632730389,0.00124215827407404,0.000370721655440701,0,0.000722185043066301,0.00063070827094457,2.40728347688767e-05,0,0.00165621103209872,0.0003514633876256,0.000337019686764274,0.000582562601406817,0.000399609057163353,7.22185043066301e-05,9.62913390755069e-06,1.92582678151014e-05,9.62913390755069e-06,0.00014443700861326,0.000187768111197238,0.000312946851995397,0.00021665551291989,0.000293688584180296,0.000471827561469984,0.000303317718087847,0.0003514633876256,1.4443700861326e-05,0,2.88874017226521e-05,7.70330712604055e-05,4.81456695377534e-06,0.000356277954579375,8.66622051679562e-05,0.0007029267752512,5.77748034453041e-05,2.88874017226521e-05,4.81456695377534e-06,0.000139622441659485,0,0.000187768111197238,0.000433311025839781,0.000168509843382137,0.000192582678151014,0.000255172048550093,0.00027924488331897,9.62913390755069e-06,0.000308132285041622,9.62913390755069e-05,4.81456695377534e-06
"MCT.f.0470",0.320847414307216,0.364382472382359,0.0794166926987192,0.00420299321273393,0.0453241700508335,0.018544287621049,0.0141993013943714,0.0182319029903729,0.05161446056854,0.00717064720415756,0,9.93951097605998e-05,0.00288245818305739,0.000170391616732457,0.0103654900178911,0.00832079061710164,0.000141993013943714,0.00634708772328401,0.0049129582824525,0.00320904211512794,0.00289665748445177,0.00258427285377559,0.000922954590634141,0.00258427285377559,0.000411779740436771,0.00577911566750916,0.00420299321273393,0.00147672734501463,0.00100815039900037,0.000922954590634141,0.00154772385198648,0.00124953852270468,0.0012921364268878,0.000681566466929827,0.00117854201573283,0.000454377644619885,0,0.000454377644619885,0.000738363672507313,4.25979041831142e-05,0,0.000780961576690427,0.000156192315338085,0.000567972055774856,0.000468576946014256,0.000312384630676171,0.000127793712549343,0,1.41993013943714e-05,2.83986027887428e-05,0.000255587425098685,0.000326583932070542,0.000340783233464914,0.000638968562746713,0.000638968562746713,0.000312384630676171,0.000170391616732457,0.000141993013943714,1.41993013943714e-05,0,0,0.000127793712549343,0,0.000298185329281799,0.000113594411154971,0.000468576946014256,0.000113594411154971,2.83986027887428e-05,2.83986027887428e-05,0.000156192315338085,0,0.000496975548802999,0.000695765768324198,0.000141993013943714,0.000326583932070542,0.000156192315338085,0.000212989520915571,1.41993013943714e-05,0.000397580439042399,8.51958083662284e-05,2.83986027887428e-05
"MCT.f.0472",0.333666616845935,0.340843379082508,0.0119312061599039,0.00137865989104721,0.0437666534384035,0.0505311061748502,0.0235737956697195,0.0196542784841441,0.0584319869710198,0.00348401527606698,0.000134000587541038,0.000425194172005216,0.00361543892923223,0.000404578696998902,0.00176520004741559,0.00565637095485726,0.000737003231475707,0.0117508207535987,0.00293512825402388,0.00359224651985013,0.0049322523952605,0.00362574666673538,0.00176004617866401,0.00243262605074499,0.000404578696998902,0.0175798463116338,0.00613052688000247,0.00241716444449026,0.00126527477851249,0.00162346865674719,0.0115781661504208,0.00215174020378397,0.00212339392565029,0.000757618706482021,0.00167243040988718,0.000260270371954708,2.57693437578919e-06,0.00106169696282514,0.000876157687768323,5.92694906431513e-05,1.03077375031567e-05,0.000899350097150426,0.000268001175082075,0.00188116209432611,0.00063392585644414,0.000698349215838869,0.00143535244731458,2.31924093821027e-05,5.41156218915729e-05,1.03077375031567e-05,0.000783388050239913,0.00079111885336728,0.000476732859520999,0.00158223770673456,0.00215689407253555,0.000461271253266264,0.000371078550113643,0.00022161635631787,2.31924093821027e-05,0,3.60770812610486e-05,9.79235062799891e-05,1.03077375031567e-05,0.000340155337604173,0.000453540450138897,0.000651964397074664,9.53465719041999e-05,2.31924093821027e-05,1.03077375031567e-05,0.000226770225069448,0,0.00145081405356931,0.000533425415788362,0.000677733740832556,0.000631348922068351,0.000175231537553665,0.000237077962572605,3.60770812610486e-05,0.000479309793896789,4.89617531399945e-05,1.03077375031567e-05
"MCT.f.0473",0.462287188306105,0.274998157474512,0.0391598083773492,0.00136101216066822,0.0506866478319617,0.0464414691069893,0.00928632846087704,0.011679154894976,0.0350325512836261,0.0108242230684191,2.45670065102567e-05,0.000221103058592311,0.00227981820415182,0.000373418498955902,0.00142488637759489,0.00204888834295541,0.000226016459894362,0.00940916349342833,0.00284977275518978,0.00186217909347746,0.00241248003930721,0.00288416656430414,0.00069278958358924,0.00210293575727798,0.000275150472914875,0.00735536174917086,0.00306596241248004,0.00277115833435696,0.000506080334111289,0.00043729271588257,0.00047659992629898,0.00208819555337182,0.00058469475494411,0.000304630880727183,0.00113990910207591,0.000309544282029235,0,0.000771404004422061,0.000397985505466159,4.91340130205134e-06,4.91340130205134e-06,0.000461859722392826,0.000122835032551284,0.000850018425254883,0.000383245301560005,0.000633828767964624,6.38742169266675e-05,2.45670065102567e-05,1.4740203906154e-05,0,0.00032919788723744,0.000388158702862056,0.000378331900257954,0.000545387544527699,0.000879498833067191,0.000206362854686156,0.000122835032551284,0.000122835032551284,0.000122835032551284,4.91340130205134e-06,9.82680260410269e-06,3.43938091143594e-05,0,0.000132661835155386,0.000191622650780002,0.000388158702862056,9.82680260410269e-05,2.45670065102567e-05,9.82680260410269e-06,0.000196536052082054,0,0.000928632846087704,0.000270237071612824,0.000245670065102567,0.000275150472914875,8.35278221348729e-05,0.000122835032551284,9.82680260410269e-06,0.000206362854686156,5.40474143225648e-05,0
